Internship_ID,Student_ID,Is_Shortlisted
4794,7666515,0.11104498639202545
4794,78659966,0.15448243967181466
4794,78659032,0.11176688029816347
4794,7664834,0.1126208110534916
4794,78655729,0.07019135709441524
4794,7699344,0.08374442436687171
4794,7700014,0.11002570374394421
4794,7705439,0.13152212485141054
4794,7695144,0.09043739233527565
4794,7666135,0.15146589955703343
4794,7686192,0.10461227903718129
4794,7673209,0.07197742655094738
4794,7655967,0.07160174396515465
4794,7663755,0.09046419789506979
4794,7658922,0.11069040300132035
4794,7693536,0.09624945895330181
4794,7670119,0.10727794116308194
4798,7697104,0.10274649927156121
4798,7665625,0.11586053464016864
4798,78654595,0.16362293294335634
4798,7677598,0.12847435191425585
4798,78655290,0.11279427645418315
4798,78663421,0.12326949098056911
4798,7690898,0.11077046499161577
4798,7663568,0.09883927997356104
4798,7677047,0.09628694669839244
4798,7662956,0.13535161352654634
4798,7701126,0.07980197828768146
4798,7680040,0.12835500724194235
4798,7707208,0.12029921454005889
4798,7663720,0.09040806056972184
4798,78659109,0.11232158282804716
4798,7658715,0.1053929015435352
4798,7707692,0.10744105533253046
4798,7675598,0.11454624588287181
4798,7681903,0.09899021732311526
4798,7672230,0.11449058049591412
4798,7699194,0.08856305543526977
4798,78655233,0.10495131213154538
4798,7683481,0.1349453974812634
4798,7666267,0.10749451720600763
4798,7708639,0.14203126036767347
4798,7654994,0.08677826942676704
4798,7669822,0.09626351639392686
4798,7707382,0.09897317675848177
4798,7702664,0.11750993536311476
4798,7659016,0.09230680907690168
4798,7672071,0.11815033448776703
4798,7678792,0.09781139609939576
4798,7677227,0.11120391542011877
4798,7695259,0.0941156142847622
4798,7670156,0.11724511390980329
4798,78659535,0.11143072992852555
4798,78663468,0.09494253707236616
4798,7659028,0.11274429158243579
4798,7668694,0.10201363695651235
4798,7699814,0.11327282630836909
4798,7706508,0.13170752016948492
4798,78664843,0.10861330624857604
4798,7676921,0.10509463855540802
4798,7668707,0.1102596681331435
4798,7686304,0.11551007260352944
4798,7680050,0.09924037814689818
4798,78665818,0.11395066322157855
4798,7687791,0.1021706759769012
4798,7677576,0.09268460844058234
4798,7664325,0.10422230511874046
4798,7662725,0.07909006135686932
4798,7706336,0.07910356741068587
4798,7666334,0.10998923769809293
4798,78661843,0.15192541924544964
4798,78664145,0.10328663924369642
4798,78659162,0.12052352012664587
4798,78666579,0.117634733434551
4798,7661991,0.11260363719784088
4798,7687651,0.08712701917745878
4798,7699737,0.1013451582180115
4798,7691094,0.11178114626341255
4798,7684378,0.11790688639731596
4798,7695207,0.08596133638330099
4798,78663037,0.11194294285567707
4798,78659173,0.09685724758722793
4798,7659101,0.08574884342470089
4798,7678205,0.14863155553196752
4798,7698641,0.12805469500461417
4798,78665998,0.08113189538834961
4798,7698651,0.10855425288479412
4798,7691800,0.09007755951039648
4798,7687486,0.1094789489422931
4798,7669987,0.10431329871509935
4798,78658855,0.09091581333229286
4798,78655359,0.12098200402144624
4798,78656781,0.10852253347298085
4798,7693455,0.10051273459328698
4798,78658441,0.11582567689234981
4798,7692325,0.13257282972870973
4798,78665192,0.12416101381643377
4798,7709955,0.09098638434280468
4798,7676131,0.15027193682928736
4798,7705645,0.10079956203415291
4798,7673535,0.09731549071090445
4798,7683495,0.14433485056249826
4798,78663630,0.11486411310200037
4798,78658611,0.10706590004324797
4798,7687796,0.08913956106228015
4798,78654587,0.08573890717777241
4798,7703592,0.08924832778669739
4798,78666011,0.09653487709671828
4798,7695323,0.10348028161435743
4798,7685159,0.15838460091929954
4798,7685555,0.10451785193776363
4798,7700986,0.10938053822108054
4798,7661732,0.12316825646145904
4798,7670267,0.09240581154955317
4798,78655689,0.11256434946385842
4798,7693536,0.11321354630795384
4798,7677707,0.12035961189504532
4798,7684790,0.09432291844682342
4798,7687875,0.10643654641255278
4798,7672054,0.09798472889801565
4798,7683566,0.10970420037141683
4798,7663206,0.10761293600838256
4798,7693729,0.09653348875179085
4798,78664079,0.09371037220638004
4798,7664253,0.1157848492748837
4798,7683581,0.08870234757681046
4798,7672816,0.08558111230714807
4798,7707468,0.09241571543397445
4798,7677759,0.10063051691949225
4798,7699963,0.12245966220531482
4798,7710125,0.08900699279727373
4798,7707064,0.10045999534580896
4798,7702679,0.10879137930163267
4798,7684710,0.07301854527850277
4798,7709444,0.08864733834054879
4798,7690863,0.1271666672463501
4798,78667388,0.09481828928945306
4798,7656418,0.10597167257557645
4798,7658780,0.08937307524777145
4798,7662064,0.101770598160186
4798,7710132,0.10185320747279475
4798,7663965,0.09294554604164927
4798,7689591,0.08765056527669866
4798,7669196,0.1220816082359148
4798,7663625,0.09759469014652432
4798,7655752,0.09940549207139573
4798,7694552,0.09792350108264422
4798,7662377,0.10744201751051614
4798,7672093,0.1218696325476717
4798,7701363,0.11993381738258578
4798,7669205,0.11565130495336115
4798,7684433,0.07631531224502316
4798,7683449,0.08619954546512032
4798,7661823,0.10389247166015055
4798,7699206,0.12299002884315123
4798,7655607,0.10385989800877395
4798,7666047,0.10594293489007445
4798,7680703,0.09921366939565873
4798,78662890,0.11828417200010126
4798,7709598,0.13997873207943293
4798,7664136,0.14123274414148607
4798,7685503,0.08669469529550719
4798,7677619,0.1312823050486764
4798,7680084,0.11550863455404212
4798,7698012,0.10206286896941134
4798,7702501,0.11217031498262382
4798,7664578,0.11504348087405217
4798,7658004,0.08374855053130446
4798,7697927,0.16095726707403576
4798,7698770,0.10947856380002359
4798,7655488,0.09060753130155157
4798,7690740,0.10285117528587313
4798,7690658,0.11901366388409906
4798,78663187,0.13571462903503959
4798,7707959,0.10297779204376217
4798,78664218,0.11930771075671386
4798,7676937,0.10509997515442888
4798,7669855,0.10242602303035189
4798,7655134,0.12932702222359543
4798,7680351,0.11249406087490174
4798,7700522,0.1195989080282331
4798,7688846,0.11692479071920936
4798,7710011,0.11044164860854483
4798,78656368,0.10001593647868669
4798,7709933,0.10066518974333563
4798,7683305,0.14576150511442032
4798,7684830,0.11604045277989171
4798,78660622,0.08193086057551738
4798,7662174,0.09921675027408182
4798,7696697,0.08979338100986997
4798,78655041,0.1042553344366281
4798,78663910,0.10604998990771708
4798,7685043,0.07766163731571996
4798,7654435,0.07979938692869844
4798,7670049,0.10680955023894176
4798,7680220,0.11198067587243811
4798,7700014,0.12363844634631743
4798,7686360,0.0993490430219444
4798,7702631,0.13794096470183143
4798,78661759,0.10650448566611348
4798,7663593,0.12776013855228524
4798,7673299,0.08030180305069755
4798,7706119,0.15029527107585655
4798,7659196,0.08522964043809399
4798,78654934,0.09802829656692996
4798,78655894,0.1207685090820006
4798,78662734,0.12278775001098363
4798,7655131,0.12780597898786433
4798,7698245,0.10208641688295853
4798,7698883,0.11486988765997286
4798,7707070,0.11763914651549251
4798,78666194,0.09890277938722408
4798,78658065,0.10606043699712929
4798,7693226,0.0971076786074096
4818,7685195,0.13605511290185165
4818,78664928,0.19461082295668203
4818,7675142,0.11123751364908245
4818,7670344,0.14628206533503607
4818,7659212,0.12623346793708798
4818,7711337,0.1546590024147773
4818,7700991,0.14023756576647856
4818,7688053,0.1580860479349589
4818,7692538,0.11802345806019683
4818,7667058,0.13975559562465492
4818,7703905,0.12987693338437015
4818,7666351,0.13224007105589713
4818,7665744,0.14712114523317962
4818,7708295,0.15538609452000604
4818,7673210,0.1125084346855839
4818,7689719,0.13391707917259346
4818,78659214,0.14327059298055447
4818,7674560,0.1550747241915169
4818,7659955,0.13649694241423985
4818,7678087,0.13833995201236698
4818,7677617,0.19729730179809338
4818,7696673,0.14541554738427886
4818,78666442,0.12824583590016017
4825,7702471,0.15859520554603312
4825,78667841,0.1343677269856536
4825,7677801,0.11537009789118505
4825,7676017,0.19628827344253535
4825,7661042,0.16036732476175966
4825,7671121,0.12018301574446306
4825,7660373,0.1518015767649077
4825,7659454,0.17694800064919883
4825,7699051,0.19151175739666718
4825,78660837,0.11444853039934412
4825,7701780,0.15255883331140463
4825,78659896,0.1774247520991358
4825,7691930,0.186959960757482
4825,7671349,0.12495972487481884
4825,7676267,0.1848592405618095
4825,7710088,0.1538607424134539
4848,78663613,0.2724992990292583
4848,78659708,0.26776875777710923
4848,7686027,0.2947051795539124
4848,7677700,0.2730811311153238
4848,7689751,0.22553755980500853
4848,7666362,0.21101278607241264
4848,7677058,0.2960488658345066
4848,78658310,0.2714289861730683
4848,7698985,0.20648609689520753
4848,7689353,0.2939554512562948
4848,7659190,0.2530109436833768
4848,7680306,0.26676967528741047
4848,7683304,0.24480094888428955
4848,7678202,0.26637006657907536
4848,78659218,0.2325065754388546
4848,7701454,0.19273937974888344
4848,78666432,0.2249144813775329
4848,7711114,0.2541997208412139
4848,7700587,0.26540785681185036
4848,7702789,0.2859254492357189
4848,7677860,0.27026489386603214
4848,7678215,0.26489492703881173
4848,7668326,0.23797526208146916
4848,78662774,0.23102833933230638
4848,7702426,0.26640800700103445
4848,7706213,0.26519689912508815
4848,7667504,0.223735162259711
4848,7710161,0.2337075904031915
4848,7667547,0.20708668732026272
4875,7709369,0.0888843892751475
4875,78666285,0.1001468821712076
4875,7667474,0.07701324179738088
4875,7665524,0.08066843285595868
4875,7708379,0.11976103793746112
4875,7686711,0.13585828048228782
4875,7707304,0.16221381914368077
4875,78662119,0.0794393288892311
4878,7706667,0.12566212040915833
4878,78664785,0.12810605225671134
4878,7705793,0.12629358138909014
4878,7661350,0.09561172250276243
4878,78664328,0.11757545507524031
4878,7704340,0.0910521352516004
4878,7675265,0.11044626237041495
4878,78667299,0.09317014202227335
4878,7693552,0.08548192186718577
4878,7677736,0.09595282491178984
4878,78662699,0.11664147318442852
4878,7665109,0.13239942062479249
4878,7668344,0.11464995320653161
4878,7685063,0.12342050954850137
4878,7693747,0.09971990076934988
4878,78664681,0.11308294669114241
4878,7694965,0.10973951081431661
4878,7693281,0.09143692465774536
4878,78658965,0.13241529248322442
4878,7700665,0.14254538784231366
4878,7659709,0.10245009447733794
4878,7680728,0.1151339921315854
4878,7695617,0.13884126409183614
4878,78665659,0.12707973226685468
4879,7704519,0.037422318223972295
4879,7695600,0.04689990026910123
4879,7693390,0.06580591369957178
4879,7655557,0.050799642903942
4879,7710732,0.05308337186407157
4879,7702824,0.07900670176188432
4879,7679854,0.09593635252778697
4879,7655739,0.04461407024949981
4879,78659807,0.044630924934127285
4879,78657880,0.0397592326282162
4879,7666771,0.09626490355987383
4879,7685109,0.035513298050722265
4879,78661831,0.07585924617146653
4879,78665825,0.039538594137256584
4879,7672197,0.055088866268167586
4879,78666304,0.04518983495318974
4879,7702895,0.04504630699993766
4879,7655558,0.1035894177485784
4879,7692827,0.07212619097211191
4879,7701465,0.04100250660189519
4879,7706919,0.06894617148656128
4879,7696224,0.061274310463739386
4879,7673796,0.052686928826525835
4879,78663785,0.07101255891797423
4879,78656012,0.03831791111353451
4879,78665463,0.056107089555921086
4879,7711921,0.04448926858517016
4879,7695695,0.05239330594939897
4879,7655196,0.06185129036802997
4879,78664035,0.07129826628060594
4879,7706893,0.07684354381775854
4879,7702767,0.05728496341765683
4879,7702211,0.033848138935451424
4879,7681449,0.09916796450865231
4879,7709285,0.10976889737644265
4879,7678582,0.051534018393690324
4879,7662212,0.05095289668336002
4879,78668405,0.0620303085336231
4879,7686126,0.047081041853678195
4879,78656161,0.05706589018005709
4879,7670582,0.04412549550912845
4879,78659387,0.06061258548457941
4879,7682597,0.06438310322190449
4879,7681402,0.09324603710930907
4879,7694743,0.0373860643355939
4879,7710239,0.06745439437734259
4879,7683529,0.09967763633114676
4879,7681228,0.05444937857561704
4879,7710477,0.07177435135506158
4879,7663629,0.06761711335868323
4879,7704216,0.0690732041285537
4879,7702969,0.06931968804580946
4879,78657439,0.06391112584229458
4879,7695683,0.04440768378697335
4879,7682789,0.05668847125397212
4879,7694548,0.042119500441840305
4879,7659594,0.08661282669066282
4879,7705609,0.06336394597148422
4879,7690805,0.047566422615297296
4879,7665665,0.05104724736491427
4879,7677598,0.0711839740841273
4879,78660192,0.05439107002297292
4879,7710478,0.07467239170523968
4879,7694421,0.05391351764666784
4879,7670183,0.03991196955959351
4879,7659257,0.03853368201725075
4879,7668812,0.07655291653301824
4879,7669267,0.053379161082126536
4879,7691935,0.07955301370286783
4879,7685562,0.05974322022049739
4879,7689952,0.04812818587857302
4879,7699304,0.05711600078007435
4879,78666436,0.07636835624722409
4879,7683862,0.08677122747376109
4879,7692286,0.07879854563852937
4879,7690562,0.05658860148299186
4879,7664015,0.0433310992636924
4879,7656660,0.059630339773693246
4879,7688453,0.07816715639013702
4879,7697082,0.06054288014650554
4879,7674430,0.05977740239304269
4879,7701240,0.060379217471396684
4879,7667422,0.05867522887995211
4879,7666666,0.06849020937656847
4879,78663799,0.040703235144414214
4879,78664892,0.10149995827564005
4879,7688274,0.04967164613549805
4879,7710957,0.07982109943783704
4879,7676528,0.060366189031257934
4879,7695822,0.07065611689177631
4879,7697963,0.07205408063117173
4879,7690944,0.09940385590511287
4879,7698893,0.062240336947698045
4879,7699484,0.035567043683362706
4879,7691461,0.05914295387946059
4879,7669188,0.06785502894651174
4879,7681634,0.05923761725413269
4879,7699546,0.0765038147047416
4879,7656417,0.08482487158857233
4879,7677659,0.04863053970833921
4879,7670923,0.044777734444410786
4879,7706621,0.04986129258089498
4879,78667233,0.05607035337647388
4879,78661669,0.04756722944463606
4879,78659853,0.04969717808775075
4879,7705439,0.08240498198015143
4879,7660344,0.0820197366910479
4879,7700427,0.06681729257062549
4879,7662351,0.07088733528100007
4879,7703331,0.05730273214694329
4879,7683866,0.05841389768460471
4879,7663693,0.07128644801841255
4879,7709519,0.07610361036246893
4879,7657227,0.07989707829825587
4879,7699698,0.05291723214281989
4879,7707116,0.05455286247333178
4879,7706262,0.04745183802114516
4879,7666822,0.05543161186800278
4879,7659723,0.08869400957215708
4879,7699393,0.04331081742403841
4879,78660059,0.055680948950656686
4879,7674580,0.061251106463247044
4879,7698082,0.06270130008201796
4879,7681848,0.06341374020275872
4879,7657721,0.04682099815294038
4879,7655036,0.05308690772819324
4879,7680996,0.055411754283191526
4879,78663351,0.045791207269336054
4879,7690970,0.07572275358008035
4879,7678888,0.04778041780475069
4879,78655198,0.03516071405602965
4879,7663811,0.05279215095173642
4879,7690202,0.09616522845278917
4879,7677153,0.047003275298387846
4879,78663784,0.045521280724460114
4879,7690879,0.07287871478083932
4879,7707120,0.058722445159139054
4879,7668270,0.06595445343890181
4879,7703567,0.045197186440972856
4879,7688249,0.07559929214057919
4879,7681493,0.05087125836542869
4879,7681191,0.04323328161996032
4879,7702459,0.05690653442129184
4879,7694770,0.04816471233359117
4879,7674375,0.07608585491429619
4879,7704482,0.05855896086040011
4879,7673783,0.05124223656883034
4879,7707405,0.050369994713210846
4879,7662321,0.051443793156887185
4879,7686138,0.04521348624356038
4879,7662782,0.07253197814142094
4879,7672444,0.0742187507896569
4879,7695707,0.04942356624127531
4879,7661297,0.05354509624050395
4879,78654573,0.053705873759793354
4879,7687524,0.04303865955810073
4879,7685806,0.0484394701133631
4879,7712110,0.06303136050361187
4879,7676939,0.05203896892892321
4879,78659397,0.06365594616682294
4879,7699305,0.05117007690038594
4879,7676813,0.06690795049572394
4879,7696049,0.0720779743035601
4879,7658262,0.06538527368999554
4879,7680844,0.0596638430494464
4879,7702719,0.05740195085780335
4879,78659078,0.07419509650186136
4879,78654447,0.10937586481333238
4879,7671752,0.04739835692970618
4879,7681064,0.03573703056714348
4879,7674082,0.07010514592377347
4879,78657329,0.04720543410983805
4879,78654563,0.07131141577151909
4879,7681215,0.058279933624038695
4879,7690382,0.07814972756201027
4879,7700556,0.0371617537567353
4879,7705340,0.06605455839489298
4879,7673982,0.044534505777716685
4879,7660391,0.09068211887114866
4879,7674266,0.08069120265305374
4879,7706514,0.039079341770229405
4879,78658210,0.04498856269620485
4879,7683347,0.04635788136565279
4879,7710637,0.07477567638035049
4879,7694970,0.05027890254193591
4879,7662860,0.06265788056070205
4879,78654474,0.0804812430972331
4879,78658906,0.046087508064641534
4879,7694356,0.06408312007780834
4879,7669618,0.05808885395510143
4879,7701696,0.09505731220309084
4879,7703513,0.06314777668533843
4879,7705728,0.05442628390482574
4879,7681271,0.04498500022172127
4879,7696568,0.045843577086628236
4879,7704780,0.061735733617285425
4879,7662343,0.04309846947880395
4879,7659958,0.07105944771706216
4879,7683453,0.06746377448745661
4879,7700819,0.06399717831111393
4879,78662100,0.05760624944538032
4879,7694804,0.04252262243258512
4879,7700986,0.05425824345291521
4879,7670071,0.05379711243313243
4879,7705371,0.03585117152212076
4879,7701253,0.050398765997732145
4898,7677814,0.12663252802940228
4898,7689051,0.08942950762065029
4898,78656070,0.08923591512762673
4898,7659281,0.11243682287667296
4898,7672071,0.09744993956452001
4898,7657544,0.09038630779155127
4898,7690706,0.10489826512154135
4898,7700470,0.11612376763995338
4898,78656971,0.08362076885977725
4898,7671621,0.11361549312562974
4898,7657463,0.10877043490537536
4898,7691591,0.10985330679508457
4898,7693624,0.1018696028863697
4898,7701777,0.12459259289550328
4898,7673832,0.13471872212991623
4898,7666970,0.09472577247597656
4898,78666752,0.11480998582388265
4898,78664340,0.07693039303065324
4898,7683305,0.17757268548397426
4898,7697765,0.07511482181375088
4898,7693274,0.0947269427485811
4898,7662555,0.10146869871944791
4898,7683941,0.1327767056250755
4898,78659453,0.07679035396217161
4898,7696062,0.06566146703157608
4898,7695413,0.0852824275536316
4898,7710814,0.14715264045343246
4898,78668596,0.0765305840470942
4898,7710401,0.16093260449141455
4898,7700014,0.10710463985313921
4898,7659410,0.11441343345109199
4898,7665681,0.10775108757328161
4898,7688399,0.07627931291393963
4898,7672184,0.09277322187304719
4898,7677748,0.11740570076128043
4898,7669290,0.15075504114589675
4898,78657551,0.08174430216616038
4898,78665038,0.05936345149364912
4898,7689591,0.08294212372969488
4898,7679210,0.10205367886893814
4898,7690911,0.14777975956878991
4898,7676911,0.11201199587991599
4898,7665057,0.10457984709619669
4898,7654664,0.11014025993175297
4898,7654951,0.0967256048170382
4898,7663593,0.09637080999480888
4905,7706345,0.21371423216585814
4905,7695220,0.08605639761658543
4905,78659908,0.13573612782833624
4905,7710624,0.10659026364353724
4905,7698110,0.1401482690531289
4905,7684674,0.11769835108329998
4905,7673558,0.11937242754103335
4905,7703332,0.08100417063180605
4905,7656206,0.14777503160530706
4905,7711069,0.10195988173130932
4905,7659530,0.09757681772781872
4905,7658210,0.10997161657396477
4905,78662634,0.1351186796762318
4905,78657312,0.09542795948972649
4905,78663785,0.12584179209614096
4905,7704364,0.07744316528736787
4905,78658286,0.10817335104370934
4905,7684088,0.10215520499511115
4905,7666662,0.10246840169074017
4905,7664476,0.09163358874748093
4905,78660353,0.09002756691967219
4905,78659548,0.11925375095683856
4905,7701266,0.09215136906478053
4905,7677901,0.09689314604472388
4905,7666705,0.09869448638293421
4905,7681508,0.1410235218000241
4905,7656777,0.10734794752849057
4905,7666737,0.10564487174133959
4905,7681122,0.08223284655890936
4905,7693274,0.09004430447506048
4905,7698107,0.1698870515870726
4905,7686100,0.13557246304440207
4905,7668771,0.16390385715806693
4905,7699621,0.10118503962997595
